feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0963	0	218	42	195	0	0	6	0	0	0	3765	41	1059	0	2233	29	0	0	18	0	0	125	41	119	1	86	42	81	0	415	3	0	251	807	389	19	40	22	45	1999	0	80	2	55	292	19	1	12	0	0	0	603	0	20	491	120	65	3	180	1838	58	0	144	0	99	101	0	19	2	2	62	1	292	1119	23636	0	0	826	73	16	36	0	10	5737	0	346	10	33	0	1677	463	0	59	0	0	0	26	298	3	0	0	4	35	2	226	1
np0964	0	714	215	2220	23	0	53	14	1	0	19903	183	103	29	1527	8	7	162	3378	0	59	424	0	476	12	13	69	147	90	874	0	40	588	1338	0	2	389	13	57	3328	2	3	0	67	40	0	6	16	4	0	23	145	104	0	187	1440	27	19	1	0	17	0	13	32	1085	340	8	109	21	42	1941	6828	759	682	5459	871	2	3	16	1514	1341	0	3	503	0	610	1	1	1	1406	844	0	100	273	0	114	662	150	9	241	1	136	32	49	478	0
np0965	0	156	3	10	27	0	9	0	1	0	49	0	832	0	74	0	0	0	7	0	5	11	33	188	0	1	4	58	0	76	0	0	21	119	0	31	4	0	2	678	0	0	0	0	16	4	0	0	0	0	45	68	10	0	44	6	6	2	55	0	0	0	70	9	3	4	0	0	0	0	0	7	50	7	1081	0	0	168	5	0	113	0	0	80	0	1	0	4	0	25	43	0	0	0	0	0	51	78	0	0	0	1	33	1	3	0
np0966	0	458	5	275	67	0	16	0	116	0	2200	5	508	1	707	5	0	0	82	0	0	193	167	833	1	5	12	340	0	767	4	0	278	609	0	24	148	3	14	1928	0	3	0	0	63	12	0	0	0	0	111	366	15	2	340	184	10	21	119	0	11	0	143	18	329	47	0	5	4	0	72	581	193	52	9836	0	57	6106	30	44	1189	8	0	1645	0	54	0	5	0	916	536	0	111	3	0	0	342	42	0	0	0	50	111	6	80	3
np0967	1834	581	23	453	40	0	33	16	0	0	4358	39	46	0	451	24	0	0	5	0	59	55	17	179	12	82	483	424	1	1134	2	0	12908	733	8	263	0	0	0	1117	24	59	1	7	6	0	1	29	0	0	6	817	0	0	42	1815	97	62	39	0	50	0	82	0	515	680	2	4	10	10	160	1650	16	2437	13973	0	0	0	50	42	584	21	0	217	85285	664	12	17	3	3652	4152	0	31	1	21	1	145	249	0	0	0	133	37	4	65	0
np0968	306	19226	77	5130	43	21	485	277	29	768	110305	352	375	66	5308	24	13	7	1101	1782	1354	656	5	7436	1106	156	220	515	104	2879	16	208	1191	1507	0	226	471	317	66	2922	101	15	0	271	1147	49	629	51	24	4	71	575	27	31	576	4036	47	419	15	1	143	109	437	9	18600	328	80	36	64	184	9143	925	389	9458	37955	0	392	4804	174	1636	2138	12	0	1141	689	3364	18	53	1	12269	6058	139	863	1316	6	1158	329	282	527	85	3	124	500	38	2004	0
np0970	3	155	32	3497	0	3	256	0	0	0	35608	1001	1028	50	3485	71	68	0	5	0	0	5	31	139	0	284	339	1311	3	2471	0	0	0	721	0	745	0	21	14	4223	0	0	0	0	49	0	0	0	3	0	2851	1292	4	6	2100	7137	211	0	241	13	11	0	103	19	1	141	0	24	155	7	1476	290	1877	1487	6	3	0	0	17	12821	2111	0	0	1324	1	2551	22	6	0	17760	2526	0	302	0	27	9	120	239	0	166	3	0	124	11	883	0
np0972	39	527	49	613	17	4	26	3	3	0	11515	51	52	13	354	9	7	0	58	283	19	71	151	214	22	12	71	67	7	400	0	346	58	402	0	0	4	3	87	1357	46	13	2	49	36	0	18	2	22	0	40	433	35	2	55	144	52	257	2	0	17	14	20	11	423	85	12	28	41	21	1479	431	172	513	1045	0	71	265	12	55	118	7	0	153	5	565	0	0	0	3739	1490	1	121	67	0	120	42	15	12	11	0	3	53	15	573	1
np0973	2	87	0	122	0	0	3	15	0	0	1639	12	9	0	51	0	1	0	33	17	0	15	0	68	3	3	0	0	0	42	0	0	118	93	2	0	8	0	0	329	1	0	0	8	5	0	2	0	0	5	0	24	0	0	6	94	0	0	0	0	0	0	59	3	189	1	0	4	0	0	57	87	19	164	201	0	2	84	3	191	21	0	0	33	66	77	0	0	0	199	113	0	20	13	0	7	17	10	0	0	0	14	9	3	30	0
np0975	60	1199	41	3670	59	37	110	7	0	0	57405	183	368	22	1449	34	0	751	43	0	53	110	0	1470	4	44	44	152	10	1140	0	3	365	2050	0	250	0	5	16	6036	0	2	5	144	51	34	4	14	4	0	5	532	79	2	112	1393	123	0	274	0	28	0	7	55	3375	222	8	73	51	123	2457	4671	344	1134	3423	0	0	0	119	1068	1635	0	11	466	0	2024	5	4	4	518	841	0	192	6	8	49	1135	92	284	56	8	301	56	21	428	0
np0976	0	1469	5	1926	51	0	122	0	34	0	98021	276	312	0	730	69	0	0	2	0	0	144	123	0	0	1	249	1482	214	2044	0	0	16	692	4	14	0	1	439	1180	5	0	18	0	16	105	5	1	0	0	112	1086	73	0	19	313	4	0	25	0	6	0	0	10	0	17	0	10	107	10	470	1962	36	896	43264	0	0	0	3	4437	90	51	0	709	0	2052	0	2	0	1971	2053	2	9	0	0	14	16	127	0	6	0	6	27	185	518	0
np0977	0	4430	2	175	0	0	1	0	0	0	80002	25	399	2	1881	77	0	0	0	0	0	2	107	6	0	10	5	10	0	70	0	0	122	391	4	181	0	0	177	110	0	0	0	0	15	0	0	5	0	0	125	98	50	1	0	17	1	0	24	10	0	0	0	9	0	22	0	7	9	0	320	0	28	2	1	0	0	0	5	29	99	0	6	79	0	1	0	0	0	13	2	2	14	0	32	18	222	0	0	5	4	5	0	0	0	0
np0978	84	487	7	456	4	10	6	115	0	610	19741	24	46	9	507	4	4	2	140	279	0	135	5	1990	385	18	37	54	12	305	1350	57	325	283	0	8	32	6	37	6706	26	4	0	13	105	4	0	3	2	0	55	116	89	7	123	1790	15	80	7	0	13	11	21	4	2838	201	34	21	32	32	434	193	218	767	8551	1	121	5200	25	27	268	0	1	361	175	5597	4	6	9	3632	1292	3	136	221	0	62	1502	103	0	21	0	0	245	4	875	0
np0979	43	4253	64	948	49	6	384	2	211	4	8700	43	85	13	2607	25	8	17	1140	201	85	312	0	3116	26	46	8	190	16	1036	23	35	407	1256	2	400	39	15	93	3796	3	12	0	14	529	56	27	14	0	0	754	378	25	24	288	748	35	7	6	1	32	29	29	7	1679	330	6	35	14	8	532	670	183	483	40056	0	1	387	69	1867	3512	5	1	1035	645	690	6	13	5	845	397	7	204	87	3	56	57	171	14	29	0	52	177	75	233	0
np0980	0	112	211	1973	9	0	53	13	3	0	10339	155	82	17	442	27	2	113	395	0	68	216	0	279	7	17	18	54	43	369	0	78	151	356	0	2	268	46	55	1313	3	1	0	13	35	0	7	13	4	0	41	179	100	1	99	145	12	28	0	2	11	0	4	18	344	245	2	137	18	6	1311	2427	309	286	825	349	0	0	11	394	256	0	3	307	0	174	0	2	2	826	369	0	84	118	0	163	308	54	8	298	0	53	10	126	397	1
np0982	34	971	51	811	46	127	58	51	0	2	16840	86	107	5	795	14	9	17	181	221	14	116	0	378	76	26	12	89	23	759	5	14	181	855	0	0	15	5	32	1638	2	19	0	67	64	8	9	10	7	28	10	127	14	5	61	975	17	25	1	0	17	15	39	5	1685	61	4	17	22	8	690	598	123	950	1794	0	22	607	46	2207	301	4	0	291	723	376	2	11	0	1769	685	5	187	94	0	136	135	100	62	20	14	111	69	34	191	0
np0983	29	479	15	1056	57	2	13	49	0	100	14043	26	64	10	396	7	5	5	96	1040	49	90	9	687	116	13	20	113	15	707	10	207	188	836	0	75	55	14	37	1419	48	19	2	46	17	0	6	2	9	0	192	175	4	0	34	724	18	286	0	1	7	34	66	4	2255	78	31	15	41	9	1741	147	122	1086	2870	0	173	1123	15	420	123	9	0	269	456	215	0	8	0	6616	563	4	322	143	0	138	32	17	5	1	6	1	58	14	1298	17
np0984	39	265	18	380	1	0	32	0	0	24	7052	20	24	6	341	6	0	6	148	101	16	54	3	638	63	0	26	0	6	247	0	22	18	144	0	0	8	14	5	649	23	0	0	38	47	4	2	3	0	0	0	159	20	3	23	208	0	42	1	0	6	0	8	5	627	55	15	5	5	47	365	462	75	328	2435	0	7	198	16	89	262	0	0	247	1071	542	1	0	0	803	545	6	75	136	7	80	42	21	6	10	0	6	80	11	157	1
np0985	2306	2904	2	49	9	0	0	3	2	0	990	2	5	1	226	4	0	0	0	0	5	19	27	77	17	41	121	115	0	152	0	0	4304	82	0	21	0	0	0	378	3	45	0	1	0	0	0	14	0	0	99	174	0	3	10	38	63	7	6	0	27	0	9	0	238	399	0	0	5	0	14	317	9	198	7984	0	0	0	21	790	20	6	0	154	36020	303	2	3	0	617	936	0	0	1	0	0	30	132	0	0	0	12	6	3	74	0
np0986	29	520	18	773	94	3	32	13	0	79	9269	26	88	4	435	9	2	2	80	530	18	84	7	552	78	9	10	96	16	537	5	100	211	517	0	26	47	7	126	1828	17	30	3	50	10	15	3	3	11	3	129	61	4	4	40	394	23	160	0	4	9	61	225	2	1125	70	11	10	14	8	492	92	130	690	2702	0	264	2024	24	374	76	10	0	186	1573	204	2	0	0	2941	431	0	298	110	0	112	46	31	8	9	1	4	54	17	653	0
np0987	0	625	11	96	6	0	8259	2	0	0	1703	16	398	0	9914	2	0	7	12006	0	29	708	4	103	1	31	7	506	0	1937	0	0	22	830	0	62	16	20	128	3756	0	0	2	286	119	0	5	27	0	0	0	151	71	26	209	362	57	4	20	14	47	0	53	262	35	72	2	11	8	0	72	786	44	24	3416	126	0	0	16	210	1824	0	5	1314	0	33	0	0	516	323	63	0	52	20	319	9	266	164	0	9	0	148	31	27	82	0
np0988	0	241	121	2672	0	0	17	2	3	0	70041	248	119	15	1303	17	4	261	2462	0	0	1770	50	386	254	78	36	251	0	754	205	0	238	1053	11	141	2	16	23	2846	0	6	1	269	40	58	7	14	10	0	0	862	77	13	205	4475	45	144	40	0	46	0	37	99	988	231	2	55	64	61	449	10	429	1598	4170	0	53	365	124	6481	13	0	5	844	0	544	7	23	0	4375	1263	24	2109	43	0	13	723	252	5	116	0	196	30	35	4716	20
np0989	15	632	108	455	17	0	22	14	3	0	4054	12	1966	5	850	0	5	6	10572	34	219	2195	0	344	33	64	20	231	14	1050	0	9	163	1153	0	3	9	5	11	3348	0	5	3	2	71	2	0	0	0	0	3	24	8	2	341	1170	46	4	0	0	24	0	241	25	346	71	0	10	4	12	345	66	81	384	9127	0	2	147	5	1378	228	56	0	170	86	364	0	0	0	574	138	0	107	13	0	3	25	297	7	3	0	22	40	27	149	0
np0990	7	600	2	460	0	17	15	12	2	254	12607	28	20	4	498	0	7	0	383	254	0	73	0	2228	168	19	22	35	6	334	12	15	114	282	0	0	50	5	5	7005	5	0	0	19	41	13	3	2	0	0	0	63	376	8	209	583	9	29	0	0	11	0	10	13	1357	152	9	13	14	9	250	117	68	349	15443	0	78	1009	23	266	226	0	0	541	249	615	0	0	14	1635	618	8	145	206	0	28	930	68	7	7	0	7	137	3	356	0
np0991	12	1887	31	585	33	45	34	17	0	0	13110	35	62	2	758	8	6	15	189	202	30	114	0	651	41	21	28	169	10	1013	9	19	178	938	0	1	5	7	34	3868	1	13	2	36	35	21	8	6	3	7	8	142	8	15	76	904	44	77	0	0	15	17	207	6	1300	50	0	12	11	7	529	391	66	733	1844	0	39	505	27	2393	501	6	0	312	1613	329	4	6	0	1269	519	6	169	87	0	109	268	52	36	18	7	121	76	51	145	0
np0992	15	984	54	726	22	9	40	121	0	0	13901	36	4255	12	3467	77	6	17	91	177	21	144	1	429	70	19	30	5438	24	1092	4	8	126	2275	0	3	58	64	123	4019	0	15	0	27	30	12	8	6	7	26	21	142	10	7	53	406	6	22	1	2	12	330	514	6	1665	32	0	17	15	8	470	353	224	1100	1350	0	25	746	157	1131	152	29	8	3904	446	729	4	0	1	999	552	9	131	89	0	53	175	56	20	6	6	41	39	67	143	0
np0993	224	5611	74	1168	640	0	2589	0	31	0	75685	45	9461	0	7457	67	0	0	2	0	0	8	111	2	0	9	1139	12587	0	1028	0	0	0	18422	0	2533	0	407	3588	383	0	0	158	0	21	0	5	0	0	0	4597	3963	1	2	619	2	54	0	0	0	1	0	0	43	6	0	0	69	292	0	2349	0	1816	4340	55	0	0	0	8	442	2083	0	0	377	0	3561	0	0	54	6	941	0	0	0	13	4	5	343	0	0	7	0	222	0	35	0
np0994	0	92	28	162	12	0	1	5	3	0	1915	2	130	3	230	0	0	1	54	0	0	42	118	431	4	1	27	110	0	263	2	0	165	194	49	21	113	0	3	721	0	1	0	0	16	3	0	0	0	0	387	100	33	0	76	94	2	3	43	0	3	0	158	10	47	19	0	5	0	0	22	182	182	222	1781	0	34	2714	10	27	339	0	0	213	0	19	0	0	0	381	352	8	63	0	0	0	302	9	0	1	0	10	22	3	26	3
np0995	7	43	6	1059	0	0	7	6	0	0	2875	12	4	0	111	0	2	0	1	0	7	12	14	18	8	22	38	43	0	135	12	0	877	81	0	2	0	0	1	312	14	16	1	1	5	0	0	9	4	0	10	98	0	0	10	224	0	36	0	1	5	0	17	0	110	46	3	4	4	8	114	1037	1	329	1958	0	0	0	13	650	54	2	0	27	13912	50	5	0	0	1007	446	0	32	3	0	0	20	32	0	0	0	40	5	0	90	0
np0997	36	1510	45	1619	22	198	78	214	0	16	24419	84	254	11	1679	34	12	43	573	298	38	464	0	1163	316	50	46	368	27	664	20	26	190	928	2	0	252	11	17	3416	1	4	6	62	119	56	16	20	9	126	0	306	27	12	201	631	93	84	0	0	22	11	202	22	1647	91	8	55	22	13	1279	1159	184	268	3367	0	121	3299	66	2560	474	9	2	533	8638	1407	8	23	4	2090	1536	23	235	369	0	151	286	184	34	27	4	386	216	50	330	0
np0998	29	2601	43	658	24	22	122	60	3	1	18187	58	84	13	713	26	6	43	222	329	138	156	0	1462	21	27	36	594	19	986	5	40	547	1309	2	0	18	33	25	9722	2	12	5	57	63	23	9	10	7	7	4	280	26	13	81	799	24	32	0	0	12	44	65	20	1505	71	3	23	18	7	898	893	174	1914	5326	0	65	994	31	1860	678	12	0	340	589	299	2	0	0	1949	768	0	236	49	0	169	334	155	20	20	10	166	72	52	201	0
np0999	0	720	66	1464	28	0	49	0	5	0	11209	59	142	11	426	4	3	221	384	0	50	220	0	635	33	27	27	341	0	525	30	38	614	964	0	0	193	7	33	2191	0	1	2	11	9	24	3	3	2	0	0	33	70	8	71	267	175	2	0	0	1	0	9	2	538	127	0	73	11	12	299	82	838	734	5621	0	48	664	36	1498	1	2	1	168	0	302	3	0	0	809	486	14	77	1	0	40	580	558	0	3	1	3	8	17	3721	1
np1000	0	52	51	2328	51	9	4	0	0	0	17956	234	1613	41	1398	5	0	0	688	0	0	286	0	2641	3	78	104	257	0	2540	1	0	0	466	0	249	0	23	9	3636	0	4	0	186	65	56	11	6	1	6	935	393	10	4	562	199	100	18	79	0	17	0	45	12	0	128	3	46	17	4	626	0	1107	97	8	3535	9	0	34	1445	2008	0	0	912	0	0	31	50	0	849	1917	0	82	0	54	13	155	760	0	1	0	2	112	16	270	0
np1001	0	480	15	182	127	0	24	0	23	0	4491	13	5051	6	423	7	0	3	56	0	1790	149	0	999	3	34	0	206	0	1901	5	0	84	387	11	25	30	50	29	543	11	0	2	101	7	14	4	1	2	0	317	85	4	0	256	156	44	0	242	1	0	0	49	0	32	7	0	6	36	20	88	20	417	490	2479	0	5	35	52	482	0	8	0	168	2	85	3	0	0	117	73	0	13	0	0	2	44	1204	0	0	0	2	30	25	513	0
np1002	7	1497	13	2021	14	0	7	30	2	0	15290	272	73	37	1072	30	1	3	26	61	0	134	0	105	29	63	58	465	0	2983	3	11	1903	400	0	2	19	28	7	5986	0	0	0	10	25	4	1	0	13	0	0	85	16	24	710	1286	11	8	1	0	4	2	127	11	447	70	1	54	38	68	430	1025	51	259	350	0	4	186	42	647	29	18	29	671	140	1095	0	0	0	634	715	0	39	25	0	3	198	1094	8	10	3	40	39	4	122	0
np1004	7	664	26	117	6	19	36	16	0	0	3850	10	25	3	416	9	1	12	141	21	0	87	0	188	23	19	12	21	2	350	3	8	47	464	0	0	3	3	7	6033	0	11	0	16	42	9	0	4	2	2	2	160	50	7	52	160	72	16	0	1	16	0	2	8	167	29	0	9	4	4	108	139	38	37	2317	0	0	71	14	891	147	6	3	162	131	394	2	0	5	318	207	0	45	37	0	40	193	75	23	17	6	146	42	21	75	0
np1005	976	1671	260	704	0	0	163	0	17	0	15040	283	9828	37	2583	68	0	0	0	0	0	13	0	6	0	105	0	2522	0	495	0	0	1	3482	2	3	0	0	28	16506	0	0	0	0	31	0	11	25	2	0	10	58	53	0	52	32	122	1	0	3	0	0	87	37	0	1	0	12	2	0	1208	834	18	608	668	4	0	0	87	279	12749	0	3	205	0	494	44	0	327	324	587	0	1	0	2	16	148	26	6	0	0	0	0	0	41	0
np1006	2	40	0	36	0	0	15	0	0	42	1823	0	0	0	133	0	0	0	25	17	35	2	0	147	7	3	3	5	0	40	0	0	51	19	0	0	13	1	2	167	0	1	0	3	51	5	5	2	0	0	141	6	0	0	173	91	0	0	2	0	1	0	4	0	183	6	0	0	1	0	25	9	0	82	3223	0	3	76	3	45	26	0	0	39	91	13	0	0	0	152	57	0	42	16	0	7	4	11	0	5	2	0	11	0	24	0
np1007	20	207	0	46	18	0	6	0	0	13	2398	0	77	0	240	7	0	0	15	66	15	25	0	359	95	0	14	43	2	742	0	14	277	304	0	4	0	0	27	1596	3	2	0	18	10	0	4	2	0	0	13	136	0	2	49	113	9	7	67	0	15	24	9	0	122	110	0	0	8	5	38	4967	20	139	4795	0	3	263	8	5	83	2	0	228	119	85	0	0	0	1015	393	0	63	45	99	10	0	16	0	0	0	0	81	0	175	0
np1008	0	2347	231	1006	169	0	258	127	17	0	2623	39	15947	10	3087	6	7	0	794	0	45	568	515	3594	14	64	115	1862	3	2742	6	0	719	2646	15	212	233	23	72	16108	0	19	0	0	526	118	4	2	0	0	663	716	275	26	1355	560	120	35	317	0	53	0	1339	159	504	226	1	21	2	21	94	732	767	296	27443	0	59	7504	259	155	4709	15	4	4824	0	99	4	49	11	3560	919	69	164	16	0	3	3037	1269	2	4	0	199	733	40	295	14
np1009	29	618	28	499	3	1	15	4	6	35	16840	23	38	2	562	7	0	4	180	177	0	99	28	933	190	21	28	53	9	541	7	40	254	372	0	11	20	5	6	1929	24	2	0	54	20	9	4	2	1	0	623	123	20	3	247	528	7	43	0	0	14	4	34	4	998	90	5	12	17	46	163	4815	65	847	5654	0	3	429	18	348	263	1	0	322	1953	541	0	0	0	1881	929	4	492	236	6	72	57	36	3	11	2	1	99	6	356	1
np1010	0	14095	1	198	112	497	304	110	4	0	12017	0	3467	0	1201	0	0	0	1	0	0	649	4	984	0	305	49	4856	3	396	21	0	1829	1504	0	0	0	12	14	12496	0	6	0	58	24	0	34	174	0	0	0	644	90	6	95	536	79	0	62	0	26	0	13	27	0	49	0	31	1	0	176	253	5	0	11208	0	0	0	183	1987	5360	208	0	435	0	1037	114	129	0	244	588	0	93	11	0	3	2757	189	5	15	0	20	96	39	4	0
np1011	26	2466	206	2016	74	114	139	51	3	2	45599	131	235	30	2164	62	39	28	389	465	81	421	28	1466	144	47	191	392	22	7796	49	271	595	5284	2	0	41	46	64	10023	3	49	14	301	135	62	25	25	13	18	7	971	121	8	253	510	380	448	0	4	37	47	136	93	1908	216	6	78	112	38	1778	5396	680	1756	4976	0	70	1080	66	1191	511	19	0	618	50	3042	12	15	7	2902	2923	7	432	191	0	357	224	315	90	70	30	607	74	89	623	0
np1012	9	9280	0	3	33	0	722	0	0	0	105	0	113	0	2588	0	0	0	428	0	39	12	0	12	0	21	1	100	0	1930	0	0	7	811	0	12	0	3	4	284	0	0	0	18	3032	0	3	16	0	0	1	36	64	0	19	59	5	0	387	0	0	0	29	11	4	4	0	0	0	0	7	5	0	20	13602	0	0	0	16	4	31	0	0	1122	0	0	0	0	33	26	2	0	3	0	111	0	410	144	0	0	0	0	24	4	18	0
np1013	234	11920	16	370	5	0	56	0	0	1716	20911	62	51	0	2137	3	0	0	20	191	3669	215	17	2252	209	42	81	95	0	660	0	40	372	333	0	22	1	612	58	325	19	21	0	24	457	12	2023	3	0	0	46	543	1	27	29	230	15	133	24	9	70	143	333	0	24947	155	81	1	9	81	3249	6	110	2783	18768	0	13	2043	40	23	95	8	0	111	48	423	3	5	0	5045	2019	34	142	193	54	42	11	239	8	1	3	0	122	2	1238	0
np1014	0	5377	675	1329	5	3	111	316	3	0	35820	737	381	6	1578	7	13	7	182	61	12	2027	35	1255	45	38	228	316	5	732	7	13	365	713	1	0	1158	7	45	4770	3	8	8	569	104	9	13	0	5	12	12	71	240	55	266	2154	49	37	0	0	18	1	156	69	481	123	2	113	11	44	1949	94	100	2446	443	0	10	264	79	744	1027	50	0	1145	159	2984	0	4	4	1405	2427	5	352	37	0	67	1385	79	9	69	12	54	130	373	101	0
np1015	0	53	9	409	11	0	89	19	88	0	6661	29	45	6	3469	0	0	2	7514	0	13	828	26	222	0	4	9	75	13	216	0	6	21	283	0	34	88	0	39	5019	0	1	0	100	19	0	3	9	0	0	150	158	17	15	94	297	17	6	0	0	27	0	37	76	762	57	6	17	41	2	231	819	53	50	4940	55	0	0	5	58	475	0	0	1206	0	46	0	0	16	596	15	0	23	142	5	4	166	48	0	15	0	75	26	5	158	0
np1016	573	767	27	2046	16	2358	17	190	5	2	31884	925	119	13	738	24	76	3	8766	65	0	740	2	183	36	61	24	252	9	504	6	10	489	709	0	0	30	25	41	3238	0	14	2	70	71	7	12	33	2	17	17	116	54	30	147	854	18	21	2	9	11	2	175	37	539	229	0	128	13	7	592	3331	145	419	435	0	16	243	110	937	83	0	0	1416	226	1463	6	22	0	875	1317	3	102	57	0	85	929	182	10	174	2	257	27	46	208	0
np1017	10	491	14	415	9	0	10	66	0	0	5613	220	153	0	587	11	0	6	47	71	72	82	0	191	32	61	11	201	8	322	0	63	133	970	0	1	25	3	6	1412	0	6	0	119	15	15	4	30	2	14	5	31	6	0	118	359	16	10	0	1	9	4	213	5	573	42	0	35	7	0	459	219	79	523	2060	0	13	279	40	514	336	0	0	227	1939	257	0	8	0	797	348	2	132	31	0	13	72	22	16	6	5	36	85	12	128	0
np1018	0	479	246	1641	3	0	60	330	17	0	9646	39	771	9	1986	5	8	7	822	0	34	785	358	4073	37	19	82	668	0	1376	42	0	839	1036	1	6	889	14	28	4073	0	9	0	0	150	104	7	0	0	1	21	240	140	17	955	508	20	68	65	0	46	0	418	45	794	175	0	40	5	14	208	2742	229	226	4799	0	323	3288	80	530	2162	3	5	1201	0	166	5	22	0	1838	242	29	432	96	0	2	2484	137	1	4	0	145	84	17	1445	36
np1019	34	1014	24	2550	16	0	39	56	5	0	23691	16	44	0	1415	11	0	5	159	69	14	91	0	212	32	12	20	153	10	241	7	13	77	649	0	2	52	30	14	1576	1	7	3	29	15	13	9	4	10	19	31	127	13	6	39	411	11	46	0	3	4	0	222	5	557	18	1	0	28	10	664	128	203	646	451	0	22	260	24	855	129	0	3	605	270	705	0	5	0	634	535	2	72	51	0	20	99	29	13	13	10	24	29	28	186	0
np1020	63	1259	101	433	23	151	72	114	0	0	11581	29	58	8	807	15	7	23	422	108	19	304	1	1134	60	25	33	109	13	705	8	7	123	2171	0	0	31	14	11	9274	0	6	6	37	63	54	15	10	0	19	1	331	115	7	139	286	204	11	0	0	8	7	20	20	568	110	4	30	29	9	352	801	186	321	6043	0	6	286	15	870	465	7	0	502	328	1828	3	6	3	1306	892	9	149	71	0	82	957	354	38	39	6	172	56	51	126	0
np1021	10	1613	0	61	0	0	6	16	0	9	2844	7	11	0	249	0	0	2	89	45	4	30	27	2106	18	8	21	54	0	364	0	3	217	224	0	0	40	1	3	711	5	0	0	13	37	3	0	0	0	0	285	83	4	2	90	344	0	8	4	0	16	0	10	0	311	72	3	0	3	4	43	280	8	166	21689	0	7	377	7	336	230	0	0	138	20171	67	0	0	1	786	355	3	147	36	0	13	55	26	0	0	0	3	43	2	137	0
np1022	126	1064	71	4197	64	17	25	32	0	41	21012	109	193	46	342	13	10	2	187	924	24	163	192	1686	97	48	22	114	48	1786	9	2307	141	923	1	204	75	18	2341	3658	271	39	5	52	31	22	8	13	46	9	2128	577	7	8	71	540	65	995	0	1	6	146	232	6	1358	143	89	107	73	37	1879	469	329	664	648	0	1758	1722	68	677	230	10	0	499	27	660	2	13	0	9996	2266	5	265	207	2	125	52	45	39	13	14	19	38	25	870	3
np1023	71	7924	30	1429	12	5	104	105	9	163	40672	123	82	13	1548	10	2	5	353	649	421	171	3	2440	577	57	62	168	45	908	9	43	340	486	0	43	74	122	29	1401	26	4	0	52	526	14	179	14	5	0	14	231	8	12	122	863	19	143	0	1	48	54	119	2	8624	111	15	22	19	54	3114	440	137	2796	23153	0	140	2797	73	428	832	5	0	389	308	1234	8	11	0	3964	2307	35	298	433	19	350	150	84	240	34	117	53	223	16	753	0
np1024	226	848	8	413	187	0	36	0	0	0	4337	0	359	10	454	26	0	0	0	0	202	202	0	5	5	54	12	429	1	335	0	0	345	341	0	1	8	0	318	1542	0	0	0	0	96	82	19	34	0	0	5	211	7	8	47	1443	0	0	4	0	16	0	16	0	0	443	1	20	3	0	430	0	241	1	5560	0	0	0	30	1078	44	17	40	471	0	155	10	95	0	1270	305	0	224	0	5	35	11	457	35	0	4	7	104	44	209	0
np1025	26	3173	106	2471	89	22	78	231	6	1	20052	220	277	11	4840	26	14	19	170	340	39	713	7	735	143	31	313	1198	26	1083	10	40	318	2381	0	9	137	41	69	8295	0	17	12	56	48	116	6	9	7	65	6	388	301	20	124	1612	78	62	0	0	19	15	867	57	2794	367	10	51	27	18	1282	607	297	2386	18600	0	60	1197	157	2032	17858	41	6	3148	832	1124	0	14	1	2412	1525	12	221	176	0	99	348	426	39	21	14	78	100	104	203	0
